transaction_id,timestamp,merchant_name,transaction_amount,account_balance,is_fraud
2646fbfa-3c35-4084-addb-8fedb85ff4fb,2024-03-11 11:57:16.591974,Ortega-Frost,46124.85,13771.42,0
29303969-6906-46b9-9966-72b755b00f57,2024-02-02 08:38:41.943301,Johnson-Tyler,6580.01,39609.5,0
920df5f3-4dce-4bc0-81be-bf8b184377a1,2024-02-25 14:40:48.091313,Murphy and Sons,36728.09,44591.87,0
76e07ddb-83c7-4d5f-a241-074e3797c367,2024-06-05 11:36:39.279624,"Moore, Patton and Newman",6618.37,93997.61,0
eca4bf84-5e78-4322-8886-c98375059e70,2024-05-05 13:40:37.257482,Black-Hall,11238.98,58976.69,0
bb7791b9-9033-4603-914d-fcbcde192e3b,2024-09-04 12:16:03.091498,Cummings-Diaz,21168.22,22307.22,0
de0d1b46-dcb2-4676-8328-42ddfa889eca,2024-06-12 10:36:53.217059,Greer-Martinez,44466.23,37933.6,0
42ce8f82-59f6-401d-85e0-037b2cb66a8d,2024-06-12 15:38:47.890281,"Parker, Clark and Wolf",45643.83,59542.62,0
ec0c0887-1ad1-406b-971d-7b4fcd833cd7,2024-07-11 03:15:58.229666,"Swanson, Noble and Gallegos",10960.79,88198.26,0
e2eb0c4b-daa2-4ae6-b1f9-e39e1459b99d,2024-03-13 13:30:38.736532,Petersen PLC,21874.1,4286.92,0
2c201c43-adb6-40d9-a395-9d578c5a0e9b,2024-01-30 16:41:47.889468,Anderson Ltd,6391.8,58137.4,0
e36b9b6a-e58a-4eea-91af-3703fee5b086,2024-05-24 08:59:35.407735,Hogan Ltd,21243.1,84567.69,0
d2762882-623c-48a9-93ca-bea0b2f3f222,2024-07-16 03:51:51.556952,Thomas-Roberts,36990.83,83055.05,0
b755baea-b8da-4d86-b737-53fcfce29dd3,2024-09-05 22:00:10.016874,Craig-Mata,48080.9,13333.5,0
2676792b-55c6-49ff-bb84-67bb21ab3fa2,2024-08-02 13:29:21.950839,Brown-Keller,4437.7,16807.07,0
13ece42f-3601-4bd0-959b-57bf27d773c5,2024-01-01 05:38:12.010246,Ball and Sons,5876.25,13304.51,0
6ebf7b28-cfaa-4273-b894-138febd50a06,2024-08-01 12:43:59.701310,Smith Inc,44570.95,98323.66,0
296b95ec-51de-472b-896f-6599d73f7ea3,2024-04-03 07:50:39.157233,Sanders-Allen,27956.64,56415.94,0
79afc006-dc53-4a9c-9789-3c7259c995fc,2024-04-23 14:00:36.794586,Fields-Chung,46642.49,30917.55,0
1c96bcf8-4265-4d43-8b23-5d301d23937f,2024-02-11 19:15:39.498510,Robertson-Ingram,13192.85,65073.37,0
4446819b-8400-4082-af57-26e3b042a8f5,2024-01-11 21:02:58.084893,Chambers-Jenkins,46927.94,51343.82,0
e088e5da-1244-458f-ba24-522940a0eab2,2024-08-20 18:15:57.477588,Lloyd Inc,41102.66,24975.85,0
0cafed98-af61-464f-87da-a59f2f8811fb,2024-02-07 05:16:58.161671,Clark-Waters,17027.15,27566.97,0
0d298ae1-e30a-45ad-bc81-7e26200cdcbd,2024-01-09 03:49:01.210801,Sanchez PLC,19628.06,50348.03,0
40b61398-5b55-4508-90bd-ffc36a5e8792,2024-07-10 18:56:55.900629,Cain-Garcia,4575.1,19077.11,0
9c2c9822-87ae-4f59-ab6f-a048928d6253,2024-05-03 16:22:03.053608,Garcia-Gomez,48875.53,39241.1,0
7c0078e3-7cea-4a95-95a0-ca18c6c634e3,2024-07-03 03:40:29.510867,Campbell Inc,31092.82,64900.66,0
ac322aca-0745-4d0f-acb3-d1b15f99e2d9,2024-03-30 07:11:36.712515,Alvarez PLC,37575.51,3443.89,0
b86d9bfe-8b9b-4401-b628-bfff15ad17c2,2024-06-16 08:06:44.398898,"Brown, Horton and Parker",11102.46,30570.43,0
b8c47a07-bb01-4797-8a28-b86c4c4feeb4,2024-06-21 07:42:20.544005,Andrews-Franco,29984.35,35590.25,1
d3fc2eb5-6f3c-4f6d-80f4-769d7ce98cff,2024-07-30 11:00:00.909536,"Green, Vaughan and Mason",14702.86,10001.82,0
6c27d65f-b33a-4636-90c2-74b417724c24,2024-03-15 02:28:45.980117,Hess-Horton,44530.76,16736.59,0
de5d633a-e1a3-4742-b9fc-ca1a6e298d87,2024-07-29 18:22:59.903081,Long Inc,2131.99,54802.92,0
4dad57e1-ac90-45d1-8014-a1a344a040b1,2024-08-25 09:37:10.238081,Smith Ltd,14344.17,20470.38,0
9b8dd512-227e-4c19-868b-84f5ad6274f4,2024-09-18 19:29:43.794593,"Davidson, Barry and Alvarez",6570.29,3294.6,0
4422b954-6bbb-4aa5-b454-df9450a9eda2,2024-08-16 21:50:35.013861,Johnson and Sons,28628.77,1818.11,0
aa8e3ca3-02ec-4c54-a016-b107aed3d2f1,2024-06-27 00:58:17.928812,"Jimenez, Gill and Smith",27525.9,46610.49,0
81399849-022b-4153-9354-38a5b09186c5,2024-08-22 20:55:20.968915,Nguyen-Johnson,5812.72,53149.49,0
32c06b8a-f8dc-41a7-8354-6390e8d89ba4,2024-07-15 11:32:06.288931,Burgess and Sons,35815.44,50462.56,0
27db8485-d5cc-4f2e-a1c4-13ce6c6c9008,2024-03-01 17:55:30.875852,"Flores, Williams and King",9484.7,83642.32,0
0aca88a1-6c11-4d47-a376-be221c019405,2024-08-09 19:53:18.558435,Barnett-Jones,8797.12,64843.66,0
e4a44964-e1b7-4d90-9784-533d9557a299,2024-05-24 21:33:23.577055,"Hernandez, Anderson and Gill",32345.6,65955.34,0
cf9f2d2f-a5a7-4b2c-927e-d75336f2511d,2024-02-26 15:31:12.730248,Brady Ltd,3618.8,58003.48,0
8e8cb0fe-afb9-4f6d-a200-34b361a18e0a,2024-08-19 21:04:32.041539,Orozco-Vargas,33352.47,23606.9,0
272d35e5-0b6c-483c-aa45-da302e4b7c54,2024-06-06 05:17:38.359545,Evans-Saunders,14996.34,37379.01,0
81987b09-3fe2-4b85-9144-484477e80927,2024-09-15 05:46:56.625327,"Porter, King and Medina",3165.85,1809.77,1
a360b593-6b08-4065-b4fa-3990541ff7a6,2024-03-17 04:21:01.525480,Austin LLC,16011.13,22418.84,0
04aa0c16-abd2-4771-8930-dbae6c7a34d2,2024-04-03 05:23:10.717365,"Ramirez, Hansen and Bell",7189.08,79354.02,0
6079e2ce-825d-47be-8691-14d539841a01,2024-03-13 12:06:22.298362,James-Lewis,11850.13,26618.57,0
c287112a-84f8-4edf-8665-1c5f9a9e4de6,2024-05-20 20:32:11.440209,"Hernandez, Nielsen and Beasley",9933.64,46560.09,0
cbef1fd5-86a4-46dd-8938-a3a562002ca6,2024-09-14 02:08:13.509190,Smith PLC,16670.87,5839.63,0
46f520e6-56fb-4e3b-97a4-ddc66dde5e79,2024-06-21 19:58:11.356603,Weber LLC,13780.73,78773.66,0
fb6963cb-af33-4c72-80b3-12828c57e41e,2024-03-01 01:00:52.446228,Blair-Raymond,36836.26,95607.89,0
b7fb30ce-4402-4226-8136-b5ef2e69398c,2024-03-12 07:40:11.831939,Price-Knight,5613.08,31844.64,0
16ca5c28-7b03-4f77-a339-0beb6270b673,2024-03-29 05:16:44.842957,"King, Green and Brewer",40209.6,62467.53,0
90fd297f-2fa9-449d-b274-209ab1bf2881,2024-07-19 23:01:14.117512,"Wilson, Chung and Sullivan",21847.26,14478.81,1
edbc3b6a-ff76-44ec-b503-de29705f2534,2024-04-05 10:04:49.795633,Gray Group,14664.79,18234.4,0
9c5df35a-ca96-48ac-beb5-ce7e4ed58201,2024-07-21 21:52:54.284152,"Copeland, Martin and Martinez",43947.17,27366.77,0
a32a0dab-ae24-4a63-ad58-a2d8d10c16e2,2024-07-18 07:35:53.418178,"Flowers, Ray and Gutierrez",12181.45,24058.37,0
55b5ccb2-3a27-4a71-a260-e9019e2f19d6,2024-08-27 23:28:46.568098,White-Holt,40097.03,22272.81,0
8ad434c8-120c-4070-8ef5-1bff098671fb,2024-04-29 05:32:55.887649,"Hernandez, Le and Rasmussen",11156.18,97849.76,0
b783d155-39e1-4ea0-aab6-8e3d8e5ff446,2024-03-01 18:22:12.252980,"Larson, Nichols and Kelly",7638.06,93897.78,0
b017605c-f156-4b79-afdd-fb765d7e3fc6,2024-07-14 12:20:24.081188,"Santos, Hicks and Hayes",7034.22,78564.65,0
8587d38f-bd7c-4366-8d74-603fc3d33036,2024-02-02 08:11:19.378969,Thomas Inc,10482.58,15105.64,0
587a264d-5225-4a31-8485-35da76635d5c,2024-08-13 05:21:25.317935,Lyons-Schwartz,11539.35,10105.4,0
3da7c944-d94d-43e3-9781-0cf59f6d1b1c,2024-01-15 11:54:28.160711,"Sanford, Ellison and Chavez",1558.7,89370.53,0
0f8c7bbc-54d9-48f3-8f73-e361409f56c8,2024-03-19 02:54:42.152359,Smith Group,30031.05,28643.54,0
6f975bef-520e-42a8-b8de-34f5648a8c62,2024-03-25 16:38:24.589085,Smith-Cline,45890.74,82453.57,0
5084fdda-bfbe-4424-8669-36e4edd63fe6,2024-09-09 05:38:32.447268,Obrien Ltd,22412.91,13532.67,0
f470b55e-c8a0-40a3-b5a0-a0f6a33cda02,2024-07-26 03:25:11.409937,Young-Taylor,8713.07,33589.1,0
072a3a42-201f-493b-864f-ba23940fe490,2024-08-24 02:15:24.536620,Fisher-Little,28218.67,51137.9,0
d69173e6-1c5e-49fa-99c0-735c8d3d2564,2024-05-08 09:11:22.007889,Woods PLC,42805.68,38234.42,0
9897e00e-283d-4752-a36d-c6070d77dc65,2024-05-17 06:34:40.786453,"Lara, Sparks and White",27956.6,24137.46,0
b88c630e-89a9-44a5-9b32-ff10083b6de9,2024-08-13 13:46:17.468608,Jones Ltd,26435.38,96182.39,0
9f764ba1-6821-4c7b-a46d-24b9bf41b275,2024-02-05 20:28:43.031251,Gonzalez-Wade,44150.02,85337.58,0
21291e1e-164d-4093-8924-ee27a4a51863,2024-02-28 19:01:53.299288,"Myers, Medina and Guzman",23291.94,47856.44,1
28c3cc09-f313-4290-9f23-cae6d0d21f58,2024-02-27 18:59:23.360869,Jacobson-Jordan,33472.52,73608.8,0
00ef36fc-f2e7-40e2-becf-9e6a4e2833c9,2024-07-04 01:35:00.101324,Sparks PLC,28120.68,83312.2,0
b0fe03f4-0fa0-4e9d-bf75-fa0d90e68c25,2024-05-31 12:02:29.346474,"Allen, Avila and Porter",48894.62,83487.13,0
b2e6f515-3702-480d-b1d9-118eae47622a,2024-03-01 17:34:48.020339,"Ortiz, Pratt and Hughes",6760.35,84133.05,0
ee537664-a2e0-47f9-bc61-42d12d449fdc,2024-03-21 16:41:37.727035,"Bowman, Harmon and Sullivan",38223.2,40229.77,0
0a52941c-e2f1-4e1a-828e-f336a1e17cce,2024-03-15 12:38:20.037984,Martinez-Mcdonald,3015.2,7126.85,0
1ad66ff0-a17e-4a90-ad20-5f97b6f529b8,2024-07-21 11:50:18.533636,Logan-Boone,25931.2,49579.27,0
f8461338-8a8a-431c-bbf3-99343a194b55,2024-08-03 16:16:15.697553,Carter LLC,15515.27,91082.48,0
31752969-4266-4f38-9b8a-2638dbd1c519,2024-02-16 02:36:26.308166,"Parker, Anderson and Horn",48633.62,57502.72,0
deccff7b-949e-44b3-9720-f165852bce93,2024-09-08 20:40:50.965184,"Williams, Smith and Anthony",46397.88,23847.41,0
f1e98b0e-cc39-469c-b9d8-d38c36019404,2024-03-16 22:31:21.984444,Deleon-Grimes,38113.01,51028.81,0
237b39f7-a342-476d-9adb-db89d1de4830,2024-09-16 06:50:15.343448,Henry PLC,29185.79,49378.97,0
3735a46a-8843-43f8-91a7-f485223c581c,2024-02-24 11:08:25.527280,Clark LLC,27123.6,88110.52,0
0613a116-0d0b-4846-b52b-ada273bfb2b4,2024-03-26 08:56:00.704630,"Moore, Harrison and Parker",36742.01,8936.27,0
c9f71219-aa17-43e3-8156-3a5839043f67,2024-04-12 01:44:02.967488,Diaz-Foster,8459.13,13610.25,0
8b60191e-b628-4241-9018-c15aea8c2942,2024-03-23 21:39:03.707980,"Warren, Douglas and Lin",43347.81,75390.32,0
58ba0ab6-3f40-41d2-bbbc-4dde761cc890,2024-03-18 09:23:15.171005,Hill-West,4569.42,26039.0,0
ec576209-6433-4707-9fd3-7cd424600af6,2024-06-08 01:54:06.302292,Perry-Murillo,2793.84,8206.45,0
3e675e67-b13b-45f8-84c6-33beb9497f1f,2024-02-09 18:33:32.860970,"Baker, Miller and Lewis",38534.25,60410.03,0
39491f3d-c6de-4ec8-bb2c-be3434a74186,2024-05-03 07:21:23.169335,Curtis-Duke,26916.57,29434.14,0
d3692611-c093-4fdf-9557-fbf3a13253fb,2024-05-24 02:46:56.310937,Lewis-Roberson,43818.11,86949.24,0
0feca544-054f-4791-9177-1d410897afce,2024-02-06 06:23:08.215403,"Coleman, Patterson and Simpson",45546.38,79974.72,0
2d529bfe-7d92-46e0-95bc-e45380133bd4,2024-08-25 19:30:57.268533,Padilla LLC,893.24,11797.7,0
169ba8b5-98e7-445a-9d04-dedd2c78840c,2024-08-29 10:54:53.580278,Moore-Martinez,19080.05,59479.49,0
d90d4b4d-3b5c-4450-a388-60a35c2a780d,2024-07-25 07:58:17.207350,Johnston-Barnes,49567.82,26957.09,0
116cae70-34da-41b1-bcdd-7dfd8456727a,2024-01-27 21:25:07.388367,"Silva, Hart and Dixon",8493.16,37893.05,0
ef204491-4b29-4b23-8a32-ef805239271d,2024-07-15 20:40:17.614583,"Odom, Olson and Woods",39158.99,25292.43,0
42d8a6b0-45f1-4c17-b678-4cdf37ff729d,2024-01-20 14:36:31.868173,"Harris, Perry and Alvarez",18066.83,14420.41,0
ea7af857-8eea-4266-8be0-a249c992daa8,2024-08-27 18:59:53.775492,"Mejia, Harrell and Jefferson",23119.44,41294.0,0
817519a8-1db3-4269-bbe5-ded5e5f70afd,2024-05-21 19:35:08.266338,Wilson-Mcdowell,42370.14,97423.15,0
3fcbc8be-6863-4efb-ad86-97ed0970a9ac,2024-04-15 10:12:10.243511,Huff-Thomas,14345.17,70602.87,0
f5f36a4d-12ac-4d54-88c1-df37fc638323,2024-04-08 23:57:46.130589,Lane-Serrano,32498.12,16166.89,0
05ff5041-48a8-4503-9c0b-d1fb959168d7,2024-05-10 02:33:42.180806,"Pierce, White and Dean",33952.56,83306.63,0
96abc575-3d54-4059-a7ce-ec2dc3d13ff8,2024-02-21 10:44:54.734894,Tucker-Montoya,7657.65,2136.17,0
d0fd6c43-8be0-4c39-902a-4b48132d2a7c,2024-07-28 03:35:21.468065,Jones Ltd,46240.55,40193.35,0
4809ef5f-77c0-499c-9c0a-9e933d6c06c2,2024-04-15 02:43:44.957310,Grant Group,14539.45,38517.65,0
db0b1c68-8963-417c-9f35-5b212c97f6b0,2024-06-19 11:07:48.552266,Wilkins Inc,4363.04,19232.61,0
7843250f-0867-406b-8aed-4335584fb246,2024-04-03 08:32:47.404017,Cline-Walters,41618.37,34560.58,0
a68e961d-0bec-40d8-b0a5-5ae64a8a86bc,2024-03-24 09:23:21.647113,Webb-Hunter,6888.02,97471.52,0
333ffcf4-d06f-4bfa-96fb-d6f1ddda8427,2024-07-28 17:20:12.593235,"Burns, Bridges and Lopez",26998.74,95266.74,0
a6dfde17-8d32-40a9-afea-28ffca30bc60,2024-07-05 14:57:20.932563,Shah and Sons,31453.26,90170.26,0
2d2abbd5-efff-490c-976b-cb9d21851cd9,2024-01-15 00:23:23.956762,Curtis Ltd,335.01,10510.87,0
ed5a329a-eb56-48b7-a9a8-852f485b2bfe,2024-02-02 00:25:55.696261,Clark Ltd,25340.11,36839.02,0
d3901a03-9343-42ae-b372-66d226770d32,2024-07-05 19:22:35.963135,Johnson-Jarvis,31475.78,41140.78,0
e8a57e11-f048-4033-9011-4208e5402f9c,2024-06-30 08:15:06.267320,Salinas-Mullen,6956.95,72324.48,0
aba38fc1-66ff-48e5-88f5-0d5af8071caf,2024-07-01 07:49:34.181105,Williams-Perry,18939.05,53546.79,0
41781945-8dc1-4830-9a9a-9122cfaf7ffd,2024-08-24 15:12:55.459671,Kirby Inc,18546.74,60300.21,0
39f7c5bf-6b43-4a25-a756-1c05d824ed62,2024-02-18 13:20:25.314888,Blackwell Ltd,46955.77,45655.28,0
b8f81d2e-083e-4cf5-a6ce-7fab01a2d3a2,2024-06-30 22:11:59.789807,Cruz Ltd,17367.17,8318.75,0
fbb13d40-ffa6-4499-b1d8-c219c8221fcd,2024-08-04 08:29:18.589520,"Berger, Smith and Ingram",545.17,91059.65,0
643dfd29-991a-4e31-8579-a49d6f4f3a0f,2024-01-05 14:20:19.207199,Johnson Group,46571.06,39911.71,0
c92df043-7e3e-4ec8-895f-fe5668a021db,2024-05-13 02:30:09.396473,Richmond-Martinez,9047.72,60328.81,0
b0715795-1d02-42ba-a316-edb9a01ccaf6,2024-04-18 22:29:53.326061,"Williams, Holland and Klein",41364.62,74080.75,0
990655b7-0bce-463c-a875-edfd7463b404,2024-08-26 11:16:03.502952,Michael Inc,30876.19,30112.83,0
f121d7bc-565c-45f2-9e94-adc2d52f8dda,2024-04-16 23:05:05.390049,"Adams, Murillo and Wilson",20678.87,37578.91,0
bc59b487-b89b-4d89-84c4-b78944ed5c3c,2024-07-21 14:18:09.408324,"Olson, Shaw and Ellis",10229.87,68980.36,0
c5e49b8d-9b04-457a-a52d-66016ed2d194,2024-07-24 15:13:20.600705,Chapman LLC,23773.93,48428.62,0
d69ab57d-06e7-4e93-b27b-1684f541d8bf,2024-03-15 06:15:23.308983,"Wiley, Pearson and Johnson",46077.29,68509.58,0
f82e1a1c-2a5c-41a3-8971-07a46aefc82f,2024-06-07 15:42:43.611059,Rivera Inc,23278.66,30315.82,0
db3ec6cd-d1de-49a2-a982-f22e9898462b,2024-06-20 04:32:31.880432,Welch-Brown,15626.22,17622.36,0
75931a40-3414-457d-aded-d86878512b1c,2024-07-28 04:13:22.989001,Johnson PLC,23193.7,70665.9,0
8de95f8c-70d7-4415-9af2-bf6b8723c4d4,2024-05-26 16:08:02.493518,Solis PLC,26001.38,15456.57,0
31c67358-1518-48f8-b13d-89bc5ebd2666,2024-09-19 12:43:15.271992,Navarro and Sons,20175.46,70921.53,0
04ecbb1b-24d2-4123-bc25-3430f3133bc6,2024-03-08 15:38:47.083280,Wallace LLC,1065.12,66376.14,0
a1789ed1-d338-4770-9e28-95080d9bb767,2024-09-06 14:40:39.262736,"Davis, Dawson and Goodman",34124.83,14074.69,0
55142d9c-205f-47d2-9af9-96347c335c92,2024-03-01 12:18:31.236700,"Potts, Rice and White",9594.48,53163.04,0
2d434d06-89a3-4b38-9385-7ad809324397,2024-03-08 23:51:27.884824,"Combs, Woodward and Lopez",6057.76,44458.87,0
1f6b4264-aec2-4b02-af91-d6fdfc43d8c8,2024-05-09 09:58:42.818929,Cole-Taylor,24218.05,62126.94,0
207ae632-99f5-4622-ac08-486a70dc7400,2024-04-19 09:35:29.537348,Moore and Sons,43872.14,24476.81,0
7aa19f07-b2d1-408b-bfd4-8a7b4581cf29,2024-08-16 15:44:30.338187,"Adams, Gomez and Cook",45103.67,83612.74,0
435d179d-a9c3-49f6-bd36-3be44bca9037,2024-08-30 13:07:06.601368,Baker-Woodard,18028.01,89255.94,0
a4444360-d178-4ccb-b299-6fe0437b76e3,2024-01-16 14:24:50.980813,"Butler, Santiago and Glover",46633.02,55825.32,0
80afeba3-1d28-4ff3-a3ab-7ab1357e95f6,2024-02-08 04:32:02.328619,Martinez Group,22840.83,10784.39,0
d0a3f2de-da35-4ab5-98cb-1a61530cdfd2,2024-02-11 07:47:05.734958,"Burns, Rodriguez and Huerta",10706.3,75749.57,0
20aab016-0188-4691-9676-21ac7552d4f5,2024-08-23 09:11:58.762168,Campbell-Brady,10719.37,12470.14,0
ad9fb6dd-56ab-4df8-9b35-4ead189ad60b,2024-07-25 10:21:52.224910,"Dickerson, Moyer and Cuevas",26576.49,45446.79,0
455033ed-e60a-4eb6-86b2-018c99fc33eb,2024-07-09 04:40:55.259517,"Morrison, Armstrong and Harris",25681.14,76740.6,0
dcaf6490-3057-4a8b-af0c-b7eb8643f61f,2024-08-26 19:09:27.655116,Yoder-Richardson,46917.29,18176.89,0
0c430483-9d18-4ee7-9534-df1c5e736665,2024-05-19 00:47:53.418339,Torres Inc,41595.86,94152.27,0
a3a071a3-d727-4fdd-a371-b8b8b266784b,2024-03-15 07:49:55.137703,"Carlson, Martin and Brown",26484.04,29051.37,0
5bc64ea5-1e3f-42ea-84cb-c70085302d4e,2024-06-21 13:01:09.798435,Newman-Johnson,46635.76,34170.3,0
652f98ca-9db4-479f-aed0-0edae609897d,2024-05-05 18:43:56.162665,"Thomas, Baker and Henderson",18704.33,7945.71,0
a1ecd886-8a69-4e1f-8a93-afcf2e9b0b1a,2024-09-05 23:36:06.881551,"Gray, Carter and Figueroa",44967.75,97462.34,0
68f1c71d-c65a-4b06-be3a-df530a184566,2024-05-30 11:42:03.380779,"Walsh, Rowland and Hancock",10648.57,31529.11,1
77085481-9d0c-43f1-9ef2-3c62afc86fcc,2024-04-30 04:23:05.108590,Turner Ltd,41749.47,66645.86,0
5e78938b-595d-44f8-a19d-f401840cc604,2024-06-20 15:42:25.890087,Mcmahon-Lee,21339.81,43179.55,0
c221d0fd-c86e-46b7-8699-43973c9dc71b,2024-07-22 08:56:20.442789,"Gonzales, Reid and Spears",15665.02,3603.59,0
55943e20-6a64-4403-a171-9a78048ad605,2024-09-03 21:44:24.408558,Johns-David,34317.19,66641.85,0
d4b63c4d-8414-4bac-9b32-ce1bb4e59910,2024-08-02 00:59:50.524253,Smith-Harris,38745.24,46820.97,0
36afd58c-6376-49f8-af8b-e230bb9fc2b8,2024-08-28 11:19:53.218846,"Sanchez, Velazquez and Rice",19336.98,81391.26,0
662fc7a7-07ad-41f5-a9ea-cf08d42c62c5,2024-05-02 21:04:40.128481,Peterson-Henry,28970.5,28893.8,0
0391c740-7403-44a8-993c-b5a2fb425019,2024-01-31 17:23:07.878670,Dixon Group,38888.94,75074.05,0
8b9f66aa-03c3-4a13-a8c5-8b1b078c9e25,2024-02-23 14:30:24.229916,"Campos, Austin and Walker",28000.78,14415.58,0
d1d980ae-7267-479f-9bb8-cc2fc328d164,2024-05-14 15:29:43.316000,Arnold LLC,422.78,87188.28,0
75546bed-245e-4add-909d-0450278733e6,2024-01-24 06:05:46.347600,Williams Ltd,13769.27,99770.6,0
ffe5d62f-feba-4e33-a71e-98b5a60e5446,2024-08-01 07:09:31.789369,Crawford PLC,46130.97,86843.36,0
30054ec1-df03-4072-a651-e4ea14888bfe,2024-02-23 22:34:49.817068,Holt Group,23124.25,76176.88,0
23b78992-641d-4644-9b1f-16f11e467d0a,2024-03-10 10:06:35.947793,"Castaneda, Williams and Ryan",15761.46,29557.14,0
53526162-fd92-4398-9614-5a99e71cae9c,2024-02-10 14:53:56.299768,Ross Ltd,29876.53,5620.37,0
7f70ff18-8ad2-45a0-a409-94da273e442c,2024-08-07 11:39:59.103722,Ware PLC,21878.74,28696.51,0
1256a0f5-a691-4193-bce1-ceb1352d09d7,2024-02-05 13:29:11.492814,Gibbs-Austin,49460.33,27329.33,0
9ce4ba38-4af5-4564-a9e2-c5db9d0fc805,2024-08-27 04:45:32.579853,"Merritt, Monroe and Sweeney",46793.8,16043.25,0
e8b16ae6-98f0-468b-908c-9f994826f6fb,2024-06-13 06:23:39.567712,"Monroe, Smith and Weber",27720.04,92746.11,0
039b0261-4340-4347-9bde-3b49eb35d553,2024-03-16 23:16:06.033528,Baker-Eaton,16370.18,55735.86,0
83c4f347-faae-459e-a697-57023de3edff,2024-01-03 09:19:38.374518,Bond-Schneider,33911.67,94413.76,0
d00d77de-bf76-42a5-b68b-01fb98d25c2a,2024-07-21 15:25:45.700874,Pierce and Sons,49844.99,60793.89,0
a452d222-38a8-4684-9050-ab4da3f7ac34,2024-04-06 13:06:17.900074,Smith-Fernandez,16371.22,52897.7,0
191cb2ce-4627-4be1-88f4-b377c80b91bd,2024-07-06 11:55:14.099552,Hill-Bernard,17643.71,92149.3,0
d2d47d9c-4646-496f-b7fa-bf1050c07a0c,2024-07-09 21:52:16.186230,Waters Ltd,29116.27,7993.73,1
603018e6-c301-4c5e-9aef-6fefa7445a4e,2024-02-06 07:55:06.431243,Crawford-Li,3287.86,59057.98,0
85357113-25dc-4ed6-b0cb-e2528778ffe0,2024-06-27 22:15:58.619801,Lopez Inc,24557.65,64618.25,0
ba7b5abc-6942-4bc0-8409-0a303fd94a23,2024-09-14 20:11:02.385618,Lang LLC,13143.43,66168.43,0
1c422482-294e-4bf8-a29e-2dd081122862,2024-04-30 01:55:30.489452,Sanchez LLC,40032.51,81823.81,0
0d1aca27-c592-4aa2-9e73-3ed3a7413b85,2024-08-11 22:37:30.532617,Mclean and Sons,1839.02,43118.48,0
4f1aa99e-07d9-47b2-b919-de82cf45da5c,2024-06-07 22:29:17.048249,Reed and Sons,21788.33,99398.37,0
3f4e1d03-9d35-4b5e-9350-6919b213a162,2024-01-05 21:43:26.611292,Snyder PLC,17191.13,98979.85,0
e1cc6ff1-28bc-4dd2-942a-cceb0648af02,2024-08-16 06:20:38.492749,Jackson-Robinson,40948.4,9834.26,0
78370274-0d49-4c15-a949-1367e572dd11,2024-05-07 09:34:19.746773,Giles Ltd,36266.87,81206.15,0
da4b1f77-03b2-4e5d-a354-0aad9aea7494,2024-06-05 08:30:07.580038,Lamb Ltd,20732.85,10200.81,0
8ff4a355-f7cd-428f-bb4b-916b91033d1b,2024-06-11 09:58:57.827906,"Greene, Robles and Mendoza",4173.71,12414.15,1
f31603b1-97fb-4cc6-84f4-becf5bca4876,2024-07-08 21:12:28.534281,Herman-Webb,33514.78,85369.36,1
e4ad8cba-dc81-4466-8fb3-910b36a20d92,2024-09-18 03:40:34.257733,Thompson-Martinez,48338.11,85155.02,0
4ee5fc07-6d8c-4178-8ea9-1c21e8229976,2024-09-11 02:10:41.622466,Randolph-Richard,48151.1,9493.48,0
d16cf370-3c61-423a-8af3-3225720b1820,2024-05-25 00:23:22.424772,"Tate, Sanders and Wade",8754.48,61863.06,0
fabbcc3e-69ce-46e9-9268-9376e1c8454e,2024-03-08 22:30:16.542042,May LLC,19371.56,24905.51,0
adf46695-4bbd-43dc-af69-a77c2a56299a,2024-01-08 11:16:44.823710,"Palmer, Walker and Parker",45014.79,47622.58,0
b87fc25c-a927-475d-bb90-6b7337b08b9a,2024-02-28 10:51:11.284085,Nelson-Anderson,40186.76,14868.89,0
855f81c9-ff64-4358-9eb2-787ccf0ba753,2024-03-23 04:08:23.139165,Kent-Bryant,21271.59,15494.54,0
9732753b-8f2b-4cce-9e1a-7a9799d1e457,2024-05-06 23:22:08.914014,Robles PLC,45472.46,14220.42,0
c69f7181-347d-4ad5-9fda-c94cb2573a2c,2024-08-28 08:49:42.724614,"Garrett, Perez and Bush",31613.48,11193.26,0
c54ec0c4-b703-493f-8025-20c29548877f,2024-07-31 03:55:24.351130,Kaufman Ltd,22643.09,44795.58,0
187d1e7c-1d99-488f-82dc-348966792b55,2024-02-26 22:51:26.303443,Sullivan Group,26242.83,42973.42,0
6385adb7-2ca4-40bc-8138-823c14c17491,2024-08-20 07:14:49.628901,"Ross, Roberts and Alvarado",43641.97,64187.35,0
32572130-b337-4c43-aed4-7c2de2b31d45,2024-07-26 04:10:15.210500,"Brown, Garcia and Russell",28193.09,62821.02,0
2f1cb210-286d-4827-aa03-7e0d2b2ef455,2024-07-24 19:41:19.834299,Herrera Group,33323.36,27753.14,0
5ea0cc4c-7d15-45e5-8bd7-e04ef8f2b1df,2024-03-14 10:25:03.230882,Stewart-Pineda,5361.99,14982.93,0
4793d468-9ac9-466d-96ef-351d037c302e,2024-03-14 03:40:02.331562,Mason-Bryan,27561.8,11550.36,0
